city,date,avg_temp,max_temp,min_temp,total_precip,avg_wind
Saint_Petersburg,2025-08-28,13.333333333333334,16.1,9.8,0.4,12.408333333333333
Saint_Petersburg,2025-08-29,12.866666666666667,16.5,8.1,6.6,10.262500000000001
Saint_Petersburg,2025-08-30,16.820833333333333,21.5,13.5,6.6,7.1499999999999995
Saint_Petersburg,2025-08-31,16.337500000000002,18.6,14.9,1.2000000000000002,8.5625
Saint_Petersburg,2025-09-01,15.195833333333333,18.5,12.1,0.8,7.779166666666666
Saint_Petersburg,2025-09-02,13.9625,18.8,8.6,0.0,5.916666666666667
Saint_Petersburg,2025-09-03,15.012500000000001,20.3,8.4,0.0,8.891666666666667
Saint_Petersburg,2025-09-04,16.691666666666666,21.5,12.7,0.4,7.629166666666666
Saint_Petersburg,2025-09-05,18.570833333333333,22.4,14.8,0.4,5.720833333333334
Saint_Petersburg,2025-09-06,19.170833333333334,23.7,15.5,0.0,8.304166666666667
Saint_Petersburg,2025-09-07,17.954166666666666,23.3,13.5,0.0,7.0375000000000005
Saint_Petersburg,2025-09-08,17.045833333333334,22.6,11.8,0.0,4.829166666666667
Saint_Petersburg,2025-09-09,16.904166666666665,22.6,11.4,0.0,4.8875
Saint_Petersburg,2025-09-10,17.770833333333332,23.2,12.7,0.0,6.6875
Saint_Petersburg,2025-09-11,16.816666666666666,21.5,12.5,0.0,12.15
Saint_Petersburg,2025-09-12,16.3,20.3,12.2,0.0,14.6875
Saint_Petersburg,2025-09-13,15.441666666666668,17.6,13.5,0.0,11.6
Saint_Petersburg,2025-09-14,16.516666666666666,20.3,12.0,0.0,13.387500000000001
Saint_Petersburg,2025-09-15,15.166666666666666,18.5,12.6,0.4,15.512500000000001
Saint_Petersburg,2025-09-16,14.825000000000001,18.3,13.0,1.9,14.683333333333332
Saint_Petersburg,2025-09-17,14.795833333333334,18.1,12.1,0.3,15.670833333333334
Saint_Petersburg,2025-09-18,13.491666666666667,16.8,11.1,0.8,11.979166666666666
Saint_Petersburg,2025-09-19,12.512500000000001,15.8,10.5,10.6,8.575000000000001
Saint_Petersburg,2025-09-20,13.583333333333334,16.0,9.2,11.5,16.816666666666666
Saint_Petersburg,2025-09-21,17.658333333333335,20.3,14.8,1.1,14.320833333333333
Saint_Petersburg,2025-09-22,15.3125,19.5,11.0,0.8,24.416666666666668
Saint_Petersburg,2025-09-23,9.616666666666667,11.9,6.9,4.3,17.025000000000002
Saint_Petersburg,2025-09-24,8.145833333333334,10.4,5.2,0.0,16.216666666666665
Saint_Petersburg,2025-09-25,8.466666666666667,11.8,3.6,0.0,11.016666666666666
Saint_Petersburg,2025-09-26,10.0625,12.9,6.2,0.0,10.758333333333333
Saint_Petersburg,2025-09-27,10.745833333333332,15.3,8.3,0.0,9.133333333333333
Saint_Petersburg,2025-09-28,8.5875,11.7,4.4,0.0,8.395833333333334
Saint_Petersburg,2025-09-29,4.8500000000000005,9.0,0.9,0.0,4.733333333333333
Saint_Petersburg,2025-09-30,3.9875000000000003,9.1,-0.4,0.0,4.141666666666667
Saint_Petersburg,2025-10-01,4.216666666666667,10.2,-0.5,0.0,3.2708333333333335
Saint_Petersburg,2025-10-02,5.283333333333333,9.5,1.1,0.0,5.233333333333333
Saint_Petersburg,2025-10-03,4.420833333333333,8.9,0.5,0.0,5.979166666666667
Saint_Petersburg,2025-10-04,5.554166666666667,8.7,3.0,0.0,10.308333333333334
Saint_Petersburg,2025-10-05,9.016666666666667,10.8,6.3,0.0,11.5
Saint_Petersburg,2025-10-06,9.904166666666667,12.7,7.0,0.2,6.329166666666667
Saint_Petersburg,2025-10-07,9.854166666666666,14.3,5.4,0.2,4.670833333333333
Saint_Petersburg,2025-10-08,9.9,14.7,6.5,0.0,10.795833333333334
Saint_Petersburg,2025-10-09,10.079166666666667,13.9,6.0,0.0,11.737499999999999
Saint_Petersburg,2025-10-10,9.741666666666667,12.2,7.7,0.4,7.808333333333334
Saint_Petersburg,2025-10-11,8.15,10.7,6.4,2.8,18.779166666666665
Saint_Petersburg,2025-10-12,6.441666666666666,8.8,4.5,1.4000000000000001,12.208333333333334
Saint_Petersburg,2025-10-13,5.3374999999999995,7.8,3.5,1.3,9.1625
Saint_Petersburg,2025-10-14,5.6125,7.4,4.1,2.3,12.570833333333333
Saint_Petersburg,2025-10-15,6.133333333333333,7.4,5.1,0.9,10.35
Saint_Petersburg,2025-10-16,7.408333333333332,10.7,1.8,4.6,13.970833333333333
Saint_Petersburg,2025-10-17,1.9416666666666667,6.7,-1.1,0.0,4.0625
Saint_Petersburg,2025-10-18,0.775,5.8,-2.1,0.0,2.3958333333333335
Saint_Petersburg,2025-10-19,1.5666666666666667,6.7,-3.0,0.0,6.320833333333333
Saint_Petersburg,2025-10-20,4.591666666666667,7.5,1.1,0.6000000000000001,9.0875
Saint_Petersburg,2025-10-21,4.395833333333333,8.5,1.4,0.0,8.575000000000001
Saint_Petersburg,2025-10-22,3.4791666666666665,5.7,0.3,0.0,13.195833333333333
Saint_Petersburg,2025-10-23,5.141666666666667,7.2,2.8,2.5,13.4625
Saint_Petersburg,2025-10-24,6.245833333333334,8.4,4.3,1.7,10.825000000000001
Saint_Petersburg,2025-10-25,10.262500000000001,11.9,8.3,0.0,12.991666666666667
Saint_Petersburg,2025-10-26,8.570833333333333,10.5,6.5,5.8,17.308333333333334
Saint_Petersburg,2025-10-27,7.133333333333333,9.0,6.0,8.700000000000001,16.0125
Saint_Petersburg,2025-10-28,5.7625,7.8,3.9,0.1,9.637500000000001
Saint_Petersburg,2025-10-29,5.516666666666667,8.0,3.8,0.7,8.166666666666666
Saint_Petersburg,2025-10-30,6.1375,7.8,5.2,0.2,10.170833333333333
Saint_Petersburg,2025-10-31,6.0874999999999995,7.3,5.4,4.6000000000000005,12.770833333333334
Saint_Petersburg,2025-11-01,5.7625,7.2,4.5,1.7000000000000002,5.841666666666666
Saint_Petersburg,2025-11-02,6.0125,7.6,4.1,3.0,12.4125
Saint_Petersburg,2025-11-03,7.3625,8.1,6.8,3.6,7.754166666666666
Saint_Petersburg,2025-11-04,7.3875,8.5,6.6,1.9,13.229166666666666
Saint_Petersburg,2025-11-05,10.549999999999999,11.6,8.8,8.3,21.129166666666666
Saint_Petersburg,2025-11-06,9.887500000000001,10.8,8.9,0.39999999999999997,16.0125
Saint_Petersburg,2025-11-07,9.2125,9.7,8.6,9.6,8.541666666666666
Saint_Petersburg,2025-11-08,6.829166666666667,8.5,5.5,5.2,7.495833333333334
Saint_Petersburg,2025-11-09,6.929166666666667,8.4,5.9,1.4000000000000001,12.304166666666667
Saint_Petersburg,2025-11-10,3.25,6.1,1.9,1.5,6.008333333333333
Saint_Petersburg,2025-11-11,3.641666666666667,6.1,1.8,1.0,6.166666666666667
Saint_Petersburg,2025-11-12,4.945833333333334,6.1,2.5,0.0,12.579166666666666
Saint_Petersburg,2025-11-13,6.120833333333334,7.8,3.8,17.1,23.691666666666666
Saint_Petersburg,2025-11-14,1.8833333333333335,5.0,-0.1,3.1999999999999997,15.466666666666667
Saint_Petersburg,2025-11-15,-1.0250000000000001,1.4,-3.6,0.5,14.825000000000001
Saint_Petersburg,2025-11-16,1.5708333333333335,2.2,0.4,2.5,22.829166666666666
Saint_Petersburg,2025-11-17,-1.1458333333333333,-0.2,-2.4,0.0,7.7250000000000005
Saint_Petersburg,2025-11-18,-1.75,-0.6,-3.5,4.3,7.066666666666666
Saint_Petersburg,2025-11-19,-2.0541666666666667,-1.3,-3.0,0.4,8.25
Saint_Petersburg,2025-11-20,0.2791666666666667,1.6,-1.3,1.3,12.429166666666667
Saint_Petersburg,2025-11-21,0.2833333333333333,1.5,-0.8,1.1,11.958333333333334
Saint_Petersburg,2025-11-22,-0.8624999999999999,1.3,-3.8,0.2,11.683333333333332
Saint_Petersburg,2025-11-23,1.4000000000000001,3.0,-1.1,0.6000000000000001,15.895833333333334
Saint_Petersburg,2025-11-24,-0.3666666666666667,1.1,-1.0,5.0,8.0875
Saint_Petersburg,2025-11-25,-0.43333333333333335,0.7,-4.3,0.4,14.091666666666667
Saint_Petersburg,2025-11-26,-4.554166666666666,-1.5,-8.3,0.30000000000000004,3.7291666666666665
Saint_Petersburg,2025-11-27,-4.316666666666666,-2.7,-7.7,0.0,6.058333333333334
Saint_Petersburg,2025-11-28,0.8583333333333334,2.6,-2.9,3.5,18.537499999999998
Saint_Petersburg,2025-11-29,1.7291666666666667,2.1,1.2,3.1,17.691666666666666
Saint_Petersburg,2025-11-30,2.154166666666667,3.2,1.2,0.0,12.995833333333332
Saint_Petersburg,2025-12-01,2.6999999999999997,3.7,1.0,0.30000000000000004,14.529166666666667
Saint_Petersburg,2025-12-02,2.658333333333333,3.7,0.8,0.2,12.012500000000001
Saint_Petersburg,2025-12-03,0.8624999999999999,1.5,0.2,0.0,12.416666666666666
Saint_Petersburg,2025-12-04,0.6333333333333333,1.2,-0.1,0.2,7.125
Saint_Petersburg,2025-12-05,1.4083333333333332,2.1,0.9,0.4,4.983333333333333
Saint_Petersburg,2025-12-06,2.2624999999999997,2.7,1.5,3.8000000000000003,8.604166666666666
Saint_Petersburg,2025-12-07,1.1583333333333334,2.3,0.5,2.0,9.666666666666666
Saint_Petersburg,2025-12-08,0.42083333333333334,0.9,0.1,2.9,12.808333333333332
Saint_Petersburg,2025-12-09,3.1374999999999997,4.2,0.8,2.8,16.066666666666666
Saint_Petersburg,2025-12-10,3.0875,6.3,2.3,3.2,14.520833333333334
Saint_Petersburg,2025-12-11,4.370833333333334,7.0,0.7,2.0,18.820833333333333
Saint_Petersburg,2025-12-12,-3.5749999999999997,0.3,-6.5,0.8,14.179166666666667
Saint_Petersburg,2025-12-13,-7.041666666666667,-6.0,-8.0,0.0,8.695833333333333
Saint_Petersburg,2025-12-14,-7.5125,-5.3,-9.2,1.0,8.424999999999999
Saint_Petersburg,2025-12-15,-2.058333333333333,2.8,-5.3,4.2,11.091666666666667
Saint_Petersburg,2025-12-16,4.3625,4.9,3.0,3.6,18.229166666666668
Saint_Petersburg,2025-12-17,3.1333333333333333,4.2,2.0,1.6,16.645833333333332
Saint_Petersburg,2025-12-18,2.566666666666667,3.7,1.2,0.6000000000000001,16.633333333333333
Saint_Petersburg,2025-12-19,2.670833333333333,3.3,1.7,0.1,14.012500000000001
Saint_Petersburg,2025-12-20,4.016666666666667,5.3,3.2,2.5,16.858333333333334
Saint_Petersburg,2025-12-21,2.9458333333333333,4.9,1.1,1.4000000000000001,14.645833333333334
Saint_Petersburg,2025-12-22,-2.9125,0.3,-5.3,0.8,13.291666666666666
Saint_Petersburg,2025-12-23,-4.95,-3.5,-7.4,1.6,9.9125
Saint_Petersburg,2025-12-24,-1.4333333333333333,0.6,-3.4,0.5,14.4125
Saint_Petersburg,2025-12-25,2.6166666666666667,4.0,-0.7,1.5,24.09583333333333
Saint_Petersburg,2025-12-26,0.5833333333333334,1.8,-0.4,0.0,14.637500000000001
Saint_Petersburg,2025-12-27,-0.15833333333333333,1.7,-1.8,1.7,14.029166666666667
Saint_Petersburg,2025-12-28,-2.2875,1.2,-7.7,4.0,14.65
Saint_Petersburg,2025-12-29,-3.9875000000000003,-0.4,-8.4,1.9,7.695833333333333
Saint_Petersburg,2025-12-30,-4.054166666666666,-2.8,-7.8,6.5,13.8125
Saint_Petersburg,2025-12-31,-9.983333333333333,-5.4,-12.7,0.30000000000000004,13.120833333333332
